"name";"mark";"id"
"regional school";" ";"school_2_6"
"regional school";" ";"school_2_7"
"regional school";" ";"school_2_8"
"regional school";" ";"school_2_9"
"regional school";" ";"school_3_1"
"regional school";" ";"school_3_2"
"regional school";" ";"school_3_4"
"regional school";" ";"school_3_5"
"regional school";" ";"school_3_6"
"regional school";" ";"school_3_7"
"regional school";" ";"school_3_8"
"regional school";" ";"school_3_9"
"regional school";" ";"school_4_1"
"regional school";" ";"school_4_2"
"regional school";" ";"school_4_4"
"regional school";" ";"school_4_5"
"regional school";" ";"school_4_6"
"regional school";" ";"school_4_7"
"regional school";" ";"school_4_8"
"regional school";" ";"school_4_9"
"research facility";" ";"lab_surface_brick_blockA2"
"research facility";" ";"lab_surface_brick_blockA3"
"research facility";" ";"lab_surface_brick_blockA4"
"research facility";" ";"lab_surface_brick_blockB2"
"research facility";" ";"lab_surface_brick_blockB3"
"research facility";" ";"lab_surface_brick_blockB4"
"research facility";" ";"lab_surface_brick_blockC4"
"research facility";" ";"lab_surface_brick_blockD2"
"research facility";" ";"lab_surface_brick_blockD3"
"research facility";" ";"lab_surface_brick_blockD4"
"research facility";" ";"lab_surface_brick_blockE2"
"research facility";" ";"lab_surface_brick_blockE3"
"research facility";" ";"lab_surface_brick_blockE4"
"research facility entrance";" ";"lab_surface_brick_blockC3"
"research facility, fourth floor";" ";"lab_surface_brick_block4A2"
"research facility, fourth floor";" ";"lab_surface_brick_block4A3"
"research facility, fourth floor";" ";"lab_surface_brick_block4A4"
"research facility, fourth floor";" ";"lab_surface_brick_block4B2"
"research facility, fourth floor";" ";"lab_surface_brick_block4B3"
"research facility, fourth floor";" ";"lab_surface_brick_block4B4"
"research facility, fourth floor";" ";"lab_surface_brick_block4C3"
"research facility, fourth floor";" ";"lab_surface_brick_block4C4"
"research facility, fourth floor";" ";"lab_surface_brick_block4D2"
"research facility, fourth floor";" ";"lab_surface_brick_block4D3"
"research facility, fourth floor";" ";"lab_surface_brick_block4D4"
"research facility, fourth floor";" ";"lab_surface_brick_block4E2"
"research facility, fourth floor";" ";"lab_surface_brick_block4E3"
"research facility, fourth floor";" ";"lab_surface_brick_block4E4"
"research facility, roof";" ";"lab_surface_brick_block5A2"
"research facility, roof";" ";"lab_surface_brick_block5A3"
"research facility, roof";" ";"lab_surface_brick_block5A4"
"research facility, roof";" ";"lab_surface_brick_block5B2"
"research facility, roof";" ";"lab_surface_brick_block5B3"
"research facility, roof";" ";"lab_surface_brick_block5B4"
"research facility, roof";" ";"lab_surface_brick_block5C3"
"research facility, roof";" ";"lab_surface_brick_block5C4"
"research facility, roof";" ";"lab_surface_brick_block5D2"
"research facility, roof";" ";"lab_surface_brick_block5D3"
"research facility, roof";" ";"lab_surface_brick_block5D4"
"research facility, roof";" ";"lab_surface_brick_block5E2"
"research facility, roof";" ";"lab_surface_brick_block5E3"
"research facility, roof";" ";"lab_surface_brick_block5E4"
"research facility, second floor";" ";"lab_surface_brick_block2A2"
"research facility, second floor";" ";"lab_surface_brick_block2A3"
"research facility, second floor";" ";"lab_surface_brick_block2A4"
"research facility, second floor";" ";"lab_surface_brick_block2B2"
"research facility, second floor";" ";"lab_surface_brick_block2B3"
"research facility, second floor";" ";"lab_surface_brick_block2B4"
"research facility, second floor";" ";"lab_surface_brick_block2C3"
"research facility, second floor";" ";"lab_surface_brick_block2C4"
"research facility, second floor";" ";"lab_surface_brick_block2D2"
"research facility, second floor";" ";"lab_surface_brick_block2D3"
"research facility, second floor";" ";"lab_surface_brick_block2D4"
"research facility, second floor";" ";"lab_surface_brick_block2E2"
"research facility, second floor";" ";"lab_surface_brick_block2E3"
"research facility, second floor";" ";"lab_surface_brick_block2E4"
"research facility, third floor";" ";"lab_surface_brick_block3A2"
"research facility, third floor";" ";"lab_surface_brick_block3A3"
"research facility, third floor";" ";"lab_surface_brick_block3A4"
"research facility, third floor";" ";"lab_surface_brick_block3B2"
"research facility, third floor";" ";"lab_surface_brick_block3B3"
"research facility, third floor";" ";"lab_surface_brick_block3B4"
"research facility, third floor";" ";"lab_surface_brick_block3C3"
"research facility, third floor";" ";"lab_surface_brick_block3C4"
"research facility, third floor";" ";"lab_surface_brick_block3D2"
"research facility, third floor";" ";"lab_surface_brick_block3D3"
"research facility, third floor";" ";"lab_surface_brick_block3D4"
"research facility, third floor";" ";"lab_surface_brick_block3E2"
"research facility, third floor";" ";"lab_surface_brick_block3E3"
"research facility, third floor";" ";"lab_surface_brick_block3E4"
"rest area";" ";"s_reststop_1"
"rest area";" ";"s_reststop_2"
"rest area parking";" ";"s_restparking_1"
"rest area parking";" ";"s_restparking_2"
"rest area roof";" ";"s_reststop_1_roof"
"rest area roof";" ";"s_reststop_2_roof"
"retirement community entrance";" ";"retirement_community_37"
"retirement community entrance";" ";"retirement_community_road"
"retirement community park";" ";"retirement_community_park_1"
"retirement community park";" ";"retirement_community_park_2"
"retirement community park";" ";"retirement_community_park_3"
"retirement community park";" ";"retirement_community_park_4"
"retirement community park";" ";"retirement_community_park_5"
"retirement community park";" ";"retirement_community_park_6"
"retirement community park";" ";"retirement_community_park_7"
"retirement community park";" ";"retirement_community_park_8"
"retirement community park";" ";"retirement_community_park_9"
"retirement community park underground";" ";"retirement_community_park_b_1"
"retirement community park underground";" ";"retirement_community_park_b_2"
"retirement community park underground";" ";"retirement_community_park_b_3"
"retirement community park underground";" ";"retirement_community_park_b_4"
"retirement community park underground";" ";"retirement_community_park_b_5"
"retirement community park underground";" ";"retirement_community_park_b_6"
"retirement community park underground";" ";"retirement_community_park_b_7"
"retirement community park underground";" ";"retirement_community_park_b_8"
"retirement community park underground";" ";"retirement_community_park_b_9"
"retirement home";" ";"retirement_community_1"
"retirement home";" ";"retirement_community_15"
"retirement home";" ";"retirement_community_18"
"retirement home";" ";"retirement_community_19"
"retirement home";" ";"retirement_community_2"
"retirement home";" ";"retirement_community_22"
"retirement home";" ";"retirement_community_23"
"retirement home";" ";"retirement_community_26"
"retirement home";" ";"retirement_community_2f_1"
"retirement home";" ";"retirement_community_2f_15"
"retirement home";" ";"retirement_community_2f_18"
"retirement home";" ";"retirement_community_2f_19"
"retirement home";" ";"retirement_community_2f_2"
"retirement home";" ";"retirement_community_2f_22"
"retirement home";" ";"retirement_community_2f_23"
"retirement home";" ";"retirement_community_2f_26"
"retirement home";" ";"retirement_community_2f_3"
"retirement home";" ";"retirement_community_2f_4"
"retirement home";" ";"retirement_community_2f_5"
"retirement home";" ";"retirement_community_2f_6"
"retirement home";" ";"retirement_community_2f_7"
"retirement home";" ";"retirement_community_3"
"retirement home";" ";"retirement_community_4"
"retirement home";" ";"retirement_community_5"
"retirement home";" ";"retirement_community_6"
"retirement home";" ";"retirement_community_7"
"retirement home roof";" ";"retirement_community_3f_1"
"retirement home roof";" ";"retirement_community_3f_15"
"retirement home roof";" ";"retirement_community_3f_18"
"retirement home roof";" ";"retirement_community_3f_19"
"retirement home roof";" ";"retirement_community_3f_2"
"retirement home roof";" ";"retirement_community_3f_22"
"retirement home roof";" ";"retirement_community_3f_23"
"retirement home roof";" ";"retirement_community_3f_26"
"retirement home roof";" ";"retirement_community_3f_3"
"retirement home roof";" ";"retirement_community_3f_4"
"retirement home roof";" ";"retirement_community_3f_5"
"retirement home roof";" ";"retirement_community_3f_6"
"retirement home roof";" ";"retirement_community_3f_7"
"rift";" ";"rift"
"ring";" ";"farm_horse_ring_1"
"ring";" ";"farm_horse_ring_2"
"ring";" ";"farm_horse_ring_3"
"ring";" ";"farm_horse_ring_4"
"river cave entrance";" ";"c_cave_entrance"
"river cave nest";" ";"river_cave_nest"
"river cave tunnel";" ";"river_cave"
"rock border";" ";"rock_border"
"rocky butte";" ";"exodii_base_x0y0z0"
"rocky butte";" ";"exodii_base_x0y1z0"
"rocky butte";" ";"exodii_base_x0y2z0"
"rocky butte";" ";"exodii_base_x1y0z0"
"rocky butte";" ";"exodii_base_x1y1z0"
"rocky butte";" ";"exodii_base_x1y2z0"
"rocky butte";" ";"exodii_base_x1y3z0"
"rocky butte";" ";"exodii_base_x2y0z0"
"rocky butte";" ";"exodii_base_x2y1z0"
"rocky butte";" ";"exodii_base_x2y2z0"
"rocky butte";" ";"exodii_base_x2y3z0"
"rocky butte";" ";"exodii_base_x3y0z0"
"rocky butte";" ";"exodii_base_x3y1z0"
"rocky butte";" ";"exodii_base_x3y2z0"
"rocky butte";" ";"exodii_base_x3y3z0"
"saltworks survey";" ";"faction_base_saltworks_0"
"science lab reactor";" ";"microlab_reactor"
"science lab reactor";" ";"microlab_reactor_b"
"science lab tower";" ";"tower_lab"
"science lab tower";" ";"tower_lab_finale"
"science lab tower";" ";"tower_lab_stairs"
"science train depot";" ";"lab_train_depot"
"scrap metal encampment";" ";"exodii_base_x0y0z1"
"scrap metal encampment";" ";"exodii_base_x0y0z2"
"scrap metal encampment";" ";"exodii_base_x0y0z3"
"scrap metal encampment";" ";"exodii_base_x0y0z4"
"scrap metal encampment";" ";"exodii_base_x0y1z1"
"scrap metal encampment";" ";"exodii_base_x0y1z2"
"scrap metal encampment";" ";"exodii_base_x0y1z3"
"scrap metal encampment";" ";"exodii_base_x0y1z4"
"scrap metal encampment";" ";"exodii_base_x0y2z1"
"scrap metal encampment";" ";"exodii_base_x0y2z2"
"scrap metal encampment";" ";"exodii_base_x0y2z3"
"scrap metal encampment";" ";"exodii_base_x0y2z4"
"scrap metal encampment";" ";"exodii_base_x0y3z1"
"scrap metal encampment";" ";"exodii_base_x0y3z2"
"scrap metal encampment";" ";"exodii_base_x0y3z3"
"scrap metal encampment";" ";"exodii_base_x0y3z4"
"scrap metal encampment";" ";"exodii_base_x1y0z1"
"scrap metal encampment";" ";"exodii_base_x1y0z2"
"scrap metal encampment";" ";"exodii_base_x1y0z3"
"scrap metal encampment";" ";"exodii_base_x1y0z4"
"scrap metal encampment";" ";"exodii_base_x1y1z1"
"scrap metal encampment";" ";"exodii_base_x1y1z2"
"scrap metal encampment";" ";"exodii_base_x1y1z3"
"scrap metal encampment";" ";"exodii_base_x1y1z4"
"scrap metal encampment";" ";"exodii_base_x1y2z1"
"scrap metal encampment";" ";"exodii_base_x1y2z2"
"scrap metal encampment";" ";"exodii_base_x1y2z3"
"scrap metal encampment";" ";"exodii_base_x1y2z4"
"scrap metal encampment";" ";"exodii_base_x1y3z1"
"scrap metal encampment";" ";"exodii_base_x1y3z2"
"scrap metal encampment";" ";"exodii_base_x1y3z3"
"scrap metal encampment";" ";"exodii_base_x1y3z4"
"scrap metal encampment";" ";"exodii_base_x2y0z1"
"scrap metal encampment";" ";"exodii_base_x2y0z2"
"scrap metal encampment";" ";"exodii_base_x2y0z3"
"scrap metal encampment";" ";"exodii_base_x2y0z4"
"scrap metal encampment";" ";"exodii_base_x2y1z1"
"scrap metal encampment";" ";"exodii_base_x2y1z2"
"scrap metal encampment";" ";"exodii_base_x2y1z3"
"scrap metal encampment";" ";"exodii_base_x2y1z4"
"scrap metal encampment";" ";"exodii_base_x2y2z1"
"scrap metal encampment";" ";"exodii_base_x2y2z2"
"scrap metal encampment";" ";"exodii_base_x2y2z3"
"scrap metal encampment";" ";"exodii_base_x2y2z4"
"scrap metal encampment";" ";"exodii_base_x2y3z1"
"scrap metal encampment";" ";"exodii_base_x2y3z2"
"scrap metal encampment";" ";"exodii_base_x2y3z3"
"scrap metal encampment";" ";"exodii_base_x2y3z4"
"scrap metal encampment";" ";"exodii_base_x3y0z1"
"scrap metal encampment";" ";"exodii_base_x3y0z2"
"scrap metal encampment";" ";"exodii_base_x3y0z3"
"scrap metal encampment";" ";"exodii_base_x3y0z4"
"scrap metal encampment";" ";"exodii_base_x3y1z1"
"scrap metal encampment";" ";"exodii_base_x3y1z2"
"scrap metal encampment";" ";"exodii_base_x3y1z3"
"scrap metal encampment";" ";"exodii_base_x3y1z4"
"scrap metal encampment";" ";"exodii_base_x3y2z1"
"scrap metal encampment";" ";"exodii_base_x3y2z2"
"scrap metal encampment";" ";"exodii_base_x3y2z3"
"scrap metal encampment";" ";"exodii_base_x3y2z4"
"scrap metal encampment";" ";"exodii_base_x3y3z1"
"scrap metal encampment";" ";"exodii_base_x3y3z2"
"scrap metal encampment";" ";"exodii_base_x3y3z3"
"scrap metal encampment";" ";"exodii_base_x3y3z4"
"second floor hunting lodge";" ";"lodge_2ndfloor1"
"second floor hunting lodge";" ";"lodge_2ndfloor2"
"sewage treatment plant";" ";"sewage_treatment_0_0_0"
"sewage treatment plant";" ";"sewage_treatment_0_1_0"
"sewage treatment plant";" ";"sewage_treatment_1_0_0"
"sewage treatment plant";" ";"sewage_treatment_1_1_0"
"sewage treatment plant - underground";" ";"sewage_treatment_0_0_-1"
"sewage treatment plant - underground";" ";"sewage_treatment_0_1_-1"
"sewage treatment plant - underground";" ";"sewage_treatment_1_0_-1"
"sewage treatment plant - underground";" ";"sewage_treatment_1_1_-1"
"sewage treatment plant - underground";" ";"sewage_treatment_2_0_-1"
"sewage treatment plant - underground";" ";"sewage_treatment_2_1_-1"
"sewage treatment plant roof";" ";"sewage_treatment_0_1_roof"
"sewage treatment plant roof";" ";"sewage_treatment_1_0_roof"
"sewage treatment plant roof";" ";"sewage_treatment_1_1_roof"
"shipwreck";" ";"shipwreck_river_1"
"shipwreck";" ";"shipwreck_river_2"
"shipwreck";" ";"shipwreck_river_3"
"shipwreck";" ";"shipwreck_river_4"
"shooting range";" ";"shootingrange_1a"
"shooting range";" ";"shootingrange_2a"
"shooting range roof";" ";"shootingrange_1a_roof"
"skybridge";" ";"police_dept_skyway"
"skybridge";" ";"police_dept_skyway_roof"
"small cabin";" ";"chemical_lab_ocu"
"small cabin";" ";"chemical_lab_roof_ocu"
"small hangar roof";" ";"hangar_roof"
"small hangar roof";" ";"s_air_hangars_roof"
"speedway";" ";"speedway_0_1"
"speedway";" ";"speedway_0_2"
"speedway";" ";"speedway_0_3"
"speedway";" ";"speedway_0_4"
"speedway";" ";"speedway_1_0"
"speedway";" ";"speedway_1_1"
"speedway";" ";"speedway_1_4"
"speedway";" ";"speedway_1_5"
"speedway";" ";"speedway_2_0"
"speedway";" ";"speedway_2_5"
"speedway";" ";"speedway_3_0"
"speedway";" ";"speedway_3_5"
"speedway";" ";"speedway_4_0"
"speedway";" ";"speedway_4_5"
"speedway";" ";"speedway_5_0"
"speedway";" ";"speedway_5_5"
"speedway";" ";"speedway_6_0"
"speedway";" ";"speedway_6_1"
"speedway";" ";"speedway_6_4"
"speedway";" ";"speedway_6_5"
"speedway";" ";"speedway_7_1"
"speedway";" ";"speedway_7_2"
"speedway";" ";"speedway_7_3"
"speedway";" ";"speedway_7_4"
"spiked trench";" ";"faction_wall_level_E_1"
"spiked trench";" ";"faction_wall_level_N_1"
"spiked trench";" ";"faction_wall_level_S_1"
"spiked trench";" ";"faction_wall_level_W_1"
"stadium";" ";"stadium_0_1"
"stadium";" ";"stadium_0_1_1"
"stadium";" ";"stadium_0_1_2"
"stadium";" ";"stadium_0_2"
"stadium";" ";"stadium_0_2_1"
"stadium";" ";"stadium_0_2_2"
"stadium";" ";"stadium_0_3"
"stadium";" ";"stadium_0_3_1"
"stadium";" ";"stadium_0_3_2"
"stadium";" ";"stadium_0_3_3"
"stadium";" ";"stadium_0_4"
"stadium";" ";"stadium_0_4_1"
"stadium";" ";"stadium_0_4_2"
"stadium";" ";"stadium_1_1_1"
"stadium";" ";"stadium_1_1_2"
"stadium";" ";"stadium_1_1_3"
"stadium";" ";"stadium_1_4"
"stadium";" ";"stadium_1_4_1"
"stadium";" ";"stadium_1_4_2"
"stadium";" ";"stadium_2_1_1"
"stadium";" ";"stadium_2_1_2"
"stadium";" ";"stadium_2_1_3"
"stadium";" ";"stadium_2_4"
"stadium";" ";"stadium_2_4_1"
"stadium";" ";"stadium_2_4_2"
"stadium";" ";"stadium_3_1"
"stadium";" ";"stadium_3_1_1"
"stadium";" ";"stadium_3_1_2"
"stadium";" ";"stadium_3_2"
"stadium";" ";"stadium_3_2_1"
"stadium";" ";"stadium_3_2_2"
"stadium";" ";"stadium_3_3"
"stadium";" ";"stadium_3_3_1"
"stadium";" ";"stadium_3_3_2"
"stadium";" ";"stadium_3_4"
"stadium";" ";"stadium_3_4_1"
"stadium";" ";"stadium_3_4_2"
"stadium";" ";"stadium_football_1_1"
"stadium";" ";"stadium_football_1_1_1"
"stadium";" ";"stadium_football_1_1_2"
"stadium";" ";"stadium_football_1_1_3"
"stadium";" ";"stadium_football_1_2"
"stadium";" ";"stadium_football_1_2_1"
"stadium";" ";"stadium_football_1_2_2"
"stadium";" ";"stadium_football_1_2_3"
"stadium";" ";"stadium_football_1_3_1"
"stadium";" ";"stadium_football_1_3_2"
"stadium";" ";"stadium_football_1_3_3"
"stadium";" ";"stadium_football_1_4"
"stadium";" ";"stadium_football_1_4_1"
"stadium";" ";"stadium_football_1_4_2"
"stadium";" ";"stadium_football_1_4_3"
"stadium";" ";"stadium_football_1_5"
"stadium";" ";"stadium_football_1_5_1"
"stadium";" ";"stadium_football_1_5_2"
"stadium";" ";"stadium_football_1_5_3"
"stadium";" ";"stadium_football_2_1_1"
"stadium";" ";"stadium_football_2_1_2"
"stadium";" ";"stadium_football_2_1_3"
"stadium";" ";"stadium_football_2_1_4"
"stadium";" ";"stadium_football_2_1_5"
"stadium";" ";"stadium_football_2_5"
"stadium";" ";"stadium_football_2_5_1"
"stadium";" ";"stadium_football_2_5_2"
"stadium";" ";"stadium_football_2_5_3"
"stadium";" ";"stadium_football_2_5_4"
"stadium";" ";"stadium_football_2_5_5"
"stadium";" ";"stadium_football_3_1"
"stadium";" ";"stadium_football_3_1_1"
"stadium";" ";"stadium_football_3_1_2"
"stadium";" ";"stadium_football_3_1_3"
"stadium";" ";"stadium_football_3_1_4"
"stadium";" ";"stadium_football_3_1_5"
"stadium";" ";"stadium_football_3_5"
"stadium";" ";"stadium_football_3_5_1"
"stadium";" ";"stadium_football_3_5_2"
"stadium";" ";"stadium_football_3_5_3"
"stadium";" ";"stadium_football_3_5_4"
"stadium";" ";"stadium_football_3_5_5"
"stadium";" ";"stadium_football_4_1"
"stadium";" ";"stadium_football_4_1_1"
"stadium";" ";"stadium_football_4_1_2"
"stadium";" ";"stadium_football_4_1_3"
"stadium";" ";"stadium_football_4_1_4"
"stadium";" ";"stadium_football_4_1_5"
"stadium";" ";"stadium_football_4_5_1"
"stadium";" ";"stadium_football_4_5_2"
"stadium";" ";"stadium_football_4_5_3"
"stadium";" ";"stadium_football_4_5_4"
"stadium";" ";"stadium_football_4_5_5"
"stadium";" ";"stadium_football_5_1"
"stadium";" ";"stadium_football_5_1_1"
"stadium";" ";"stadium_football_5_1_2"
"stadium";" ";"stadium_football_5_1_3"
"stadium";" ";"stadium_football_5_1_4"
"stadium";" ";"stadium_football_5_1_5"
"stadium";" ";"stadium_football_5_5"
"stadium";" ";"stadium_football_5_5_1"
"stadium";" ";"stadium_football_5_5_2"
"stadium";" ";"stadium_football_5_5_3"
"stadium";" ";"stadium_football_5_5_4"
"stadium";" ";"stadium_football_5_5_5"
"stadium";" ";"stadium_football_6_1_1"
"stadium";" ";"stadium_football_6_1_2"
"stadium";" ";"stadium_football_6_1_3"
"stadium";" ";"stadium_football_6_1_4"
"stadium";" ";"stadium_football_6_1_5"
"stadium";" ";"stadium_football_6_5"
"stadium";" ";"stadium_football_6_5_1"
"stadium";" ";"stadium_football_6_5_2"
"stadium";" ";"stadium_football_6_5_3"
"stadium";" ";"stadium_football_6_5_4"
"stadium";" ";"stadium_football_6_5_5"
"stadium";" ";"stadium_football_7_1"
"stadium";" ";"stadium_football_7_1_1"
"stadium";" ";"stadium_football_7_1_2"
"stadium";" ";"stadium_football_7_1_3"
"stadium";" ";"stadium_football_7_2"
"stadium";" ";"stadium_football_7_2_1"
"stadium";" ";"stadium_football_7_2_2"
"stadium";" ";"stadium_football_7_2_3"
"stadium";" ";"stadium_football_7_3_1"
"stadium";" ";"stadium_football_7_3_2"
"stadium";" ";"stadium_football_7_3_3"
"stadium";" ";"stadium_football_7_4"
"stadium";" ";"stadium_football_7_4_1"
"stadium";" ";"stadium_football_7_4_2"
"stadium";" ";"stadium_football_7_4_3"
"stadium";" ";"stadium_football_7_5"
"stadium";" ";"stadium_football_7_5_1"
"stadium";" ";"stadium_football_7_5_2"
"stadium";" ";"stadium_football_7_5_3"
"stadium entrance";" ";"stadium_1_1"
"stadium entrance";" ";"stadium_2_1"
"stadium entrance";" ";"stadium_football_1_3"
"stadium entrance";" ";"stadium_football_2_1"
"stadium entrance";" ";"stadium_football_4_5"
"stadium entrance";" ";"stadium_football_6_1"
"stadium entrance";" ";"stadium_football_7_3"
"stadium parking";" ";"stadium_0_0"
"stadium parking";" ";"stadium_1_0"
"stadium parking";" ";"stadium_2_0"
"stadium parking";" ";"stadium_3_0"
"stadium parking";" ";"stadium_football_0_0"
